player_name,player_id,team,season,strength,gp_r,points_r,gp_p,points_p,gp_r_career,gp_p_career,points_r_career,points_p_career,ppg_r_career,career_ppg_diff,fail,under_perform,career_games,career_playoff_games,delta_p_ppg,delta_diff_ppg
Denis Gurianov,8478495,Dallas Stars,2020,all,67,29,24,17,86,24,33,17,0.38372093023255816,0.3246124031007752,no,0,240,29,NA,NA
Denis Gurianov,8478495,Dallas Stars,2022,all,70,31,5,0,211,29,94,17,0.44549763033175355,0.14070926621997054,yes,1,240,29,-0.12212643678160928,-0.18390313688080467
Denis Malgin,8478843,Colorado Avalanche,2023,all,62,21,7,0,204,7,71,0,0.3480392156862745,-0.3480392156862745,yes,1,211,7,NA,NA
Derek Forbort,8475762,Calgary Flames,2020,all,20,1,10,2,177,10,33,2,0.1864406779661017,0.013559322033898313,no,0,391,32,NA,NA
Derek Forbort,8475762,Winnipeg Jets,2021,all,56,12,8,1,233,18,45,3,0.19313304721030042,-0.02646638054363376,yes,0,391,32,-0.033333333333333354,-0.040025702577532074
Derek Forbort,8475762,Boston Bruins,2022,all,73,14,7,1,306,25,59,4,0.19281045751633988,-0.032810457516339875,yes,0,391,32,-0.006666666666666654,-0.006344076972706114
Derek Forbort,8475762,Boston Bruins,2023,all,53,12,7,1,359,32,71,5,0.1977715877437326,-0.0415215877437326,yes,0,391,32,-0.0037500000000000033,-0.008711130227392727
Derek Grant,8474683,Anaheim Ducks,2018,all,66,24,4,0,66,4,24,0,0.36363636363636365,-0.36363636363636365,yes,1,196,16,NA,NA
Derek Grant,8474683,Philadelphia Flyers,2020,all,59,26,12,1,180,16,64,1,0.35555555555555557,-0.29305555555555557,yes,1,196,16,0.0625,0.07058080808080808
Derek Ryan,8478585,Calgary Flames,2019,all,81,38,5,1,161,5,76,1,0.4720496894409938,-0.2720496894409938,yes,1,466,41,NA,NA
Derek Ryan,8478585,Calgary Flames,2020,all,68,29,10,2,229,15,105,3,0.4585152838427948,-0.25851528384279476,yes,1,466,41,0,0.013534405598199017
Derek Ryan,8478585,Edmonton Oilers,2022,all,75,22,15,3,346,30,140,6,0.4046242774566474,-0.2046242774566474,yes,1,466,41,0,0.053891006386147355
Derek Ryan,8478585,Edmonton Oilers,2023,all,79,20,11,3,425,41,160,9,0.3764705882352941,-0.1569583931133429,yes,1,466,41,0.01951219512195121,0.047665884343304515
Derek Stepan,8474613,Arizona Coyotes,2020,all,70,28,9,5,224,9,119,5,0.53125,0.02430555555555558,no,0,396,22,NA,NA
Derek Stepan,8474613,Carolina Hurricanes,2022,all,58,19,3,0,302,12,144,5,0.4768211920529801,-0.06015452538631344,yes,1,396,22,-0.1388888888888889,-0.08446008094186902
Derek Stepan,8474613,Carolina Hurricanes,2023,all,72,11,10,1,374,22,155,6,0.4144385026737968,-0.14171122994652408,yes,1,396,22,-0.14393939393939398,-0.08155670456021064
Derick Brassard,8473544,Pittsburgh Penguins,2018,all,72,46,12,4,72,12,46,4,0.6388888888888888,-0.3055555555555555,yes,1,347,40,NA,NA
Derick Brassard,8473544,Colorado Avalanche,2019,all,70,23,9,1,142,21,69,5,0.4859154929577465,-0.24782025486250842,yes,1,347,40,-0.09523809523809523,0.05773530069304711
Derick Brassard,8473544,New York Islanders,2020,all,66,32,18,8,208,39,101,13,0.4855769230769231,-0.15224358974358976,yes,0,347,40,0.09523809523809523,0.09557666511891866
Derick Brassard,8473544,Edmonton Oilers,2022,all,46,19,1,0,307,40,140,13,0.4560260586319218,-0.1310260586319218,yes,1,347,40,-0.008333333333333304,0.021217531111667964
Deryk Engelland,8468674,Vegas Golden Knights,2018,all,79,23,20,2,79,20,23,2,0.2911392405063291,-0.1911392405063291,yes,1,180,27,NA,NA
Deryk Engelland,8468674,Vegas Golden Knights,2019,all,74,12,7,1,153,27,35,3,0.22875816993464052,-0.11764705882352941,yes,1,180,27,0.0111111111111111,0.0734921816827997
Devan Dubnyk,8471227,Minnesota Wild,2018,all,29,34,3,4,29,3,34,4,1.1724137931034482,0.16091954022988508,no,0,32,3,NA,NA
Devante Smith Pelly,8475758,Washington Capitals,2018,all,75,16,23,8,75,23,16,8,0.21333333333333335,0.13449275362318838,no,0,154,26,NA,NA
Devante Smith Pelly,8475758,Washington Capitals,2019,all,53,8,3,0,128,26,24,8,0.1875,0.12019230769230771,yes,1,154,26,-0.04013377926421402,-0.014300445930880673
Devin Shore,8476913,Columbus Blue Jackets,2020,all,43,12,2,0,201,2,73,0,0.36318407960199006,-0.36318407960199006,yes,1,243,4,NA,NA
Devin Shore,8476913,Edmonton Oilers,2021,all,38,9,2,1,239,4,82,1,0.34309623430962344,-0.09309623430962344,no,0,243,4,0.25,0.2700878452923666
Devon Toews,8478038,New York Islanders,2019,all,47,18,8,5,47,8,18,5,0.3829787234042553,0.24202127659574468,no,0,377,67,NA,NA
Devon Toews,8478038,New York Islanders,2020,all,67,28,22,10,114,30,46,15,0.40350877192982454,0.09649122807017546,no,0,377,67,-0.125,-0.14553004852556922
Devon Toews,8478038,Colorado Avalanche,2021,all,53,31,10,6,167,40,77,21,0.46107784431137727,0.06392215568862275,no,0,377,67,0.025000000000000022,-0.03256907238155271
Devon Toews,8478038,Colorado Avalanche,2022,all,65,57,20,15,232,60,134,36,0.5775862068965517,0.022413793103448265,no,0,377,67,0.07499999999999996,-0.041508362585174485
Devon Toews,8478038,Colorado Avalanche,2023,all,78,50,7,9,310,67,184,45,0.5935483870967742,0.07809340394800202,no,0,377,67,0.07164179104477619,0.05567961084455375
Dillon Dube,8479346,Calgary Flames,2020,all,45,16,10,5,68,10,21,5,0.3088235294117647,0.19117647058823528,no,0,217,22,NA,NA
Dillon Dube,8479346,Calgary Flames,2022,all,78,32,12,1,195,22,75,6,0.38461538461538464,-0.11188811188811193,yes,1,217,22,-0.2272727272727273,-0.3030645824763472
Dillon Heatherington,8477471,Dallas Stars,2019,all,5,1,1,0,11,1,2,0,0.18181818181818182,-0.18181818181818182,yes,1,12,1,NA,NA
Dion Phaneuf,8470602,Los Angeles Kings,2018,all,79,26,4,1,79,4,26,1,0.3291139240506329,-0.07911392405063289,yes,0,83,4,NA,NA
Dmitry Kulikov,8475179,Winnipeg Jets,2018,all,59,11,1,0,59,1,11,0,0.1864406779661017,-0.1864406779661017,yes,1,310,16,NA,NA
Dmitry Kulikov,8475179,Winnipeg Jets,2019,all,57,6,6,0,116,7,17,0,0.14655172413793102,-0.14655172413793102,yes,1,310,16,0,0.039888953828170676
Dmitry Kulikov,8475179,Winnipeg Jets,2020,all,51,10,4,2,167,11,27,2,0.16167664670658682,0.020141535111595,no,0,310,16,0.18181818181818182,0.16669325924952602
Dmitry Kulikov,8475179,Edmonton Oilers,2021,all,48,4,3,0,215,14,31,2,0.14418604651162792,-0.0013289036544850696,yes,1,310,16,-0.038961038961038974,-0.02147043876608007
Dmitry Kulikov,8475179,Minnesota Wild,2022,all,79,24,2,1,294,16,55,3,0.1870748299319728,4.251700680271975e-4,no,0,310,16,0.04464285714285715,0.0017540737225122671
Dmitry Orlov,8475200,Washington Capitals,2018,all,82,31,24,8,82,24,31,8,0.3780487804878049,-0.044715447154471566,yes,0,482,54,NA,NA
Dmitry Orlov,8475200,Washington Capitals,2019,all,82,29,7,4,164,31,60,12,0.36585365853658536,0.02124311565696302,no,0,482,54,0.05376344086021506,0.06595856281143458
Dmitry Orlov,8475200,Washington Capitals,2020,all,72,28,5,2,236,36,88,14,0.3728813559322034,0.0160075329566855,no,0,482,54,0.0017921146953405187,-0.005235582700277519
Dmitry Orlov,8475200,Washington Capitals,2021,all,51,22,5,3,287,41,110,17,0.3832752613240418,0.03135888501742157,no,0,482,54,0.0257452574525745,0.015351352060736068
Dmitry Orlov,8475200,Washington Capitals,2022,all,76,35,6,1,363,47,145,18,0.39944903581267216,-0.016470312408416843,yes,1,482,54,-0.03165542293720808,-0.04782919742583841
Dmitry Orlov,8475200,Boston Bruins,2023,all,65,35,7,8,428,54,180,26,0.4205607476635514,0.06092073381793006,no,0,482,54,0.09850275807722614,0.0773910462263469
Dominic Moore,8468575,Toronto Maple Leafs,2018,all,50,12,2,0,50,2,12,0,0.24,-0.24,yes,1,52,2,NA,NA
Dominic Toninato,8476952,Florida Panthers,2020,all,46,11,3,0,84,3,14,0,0.16666666666666666,-0.16666666666666666,yes,1,92,6,NA,NA
Dominic Toninato,8476952,Winnipeg Jets,2021,all,2,1,3,1,86,6,15,1,0.1744186046511628,-0.007751937984496138,no,0,92,6,0.16666666666666666,0.15891472868217052
Dominik Kahun,8480946,Edmonton Oilers,2021,all,47,15,2,0,182,2,83,0,0.45604395604395603,-0.45604395604395603,yes,1,184,2,NA,NA
Dominik Kubalik,8477330,Chicago Blackhawks,2020,all,68,46,9,8,68,9,46,8,0.6764705882352942,0.21241830065359468,no,0,77,9,NA,NA
Dominik Simon,8478866,Pittsburgh Penguins,2018,all,31,12,8,3,31,8,12,3,0.3870967741935484,-0.012096774193548376,yes,0,114,12,NA,NA
Dominik Simon,8478866,Pittsburgh Penguins,2019,all,71,28,4,1,102,12,40,4,0.39215686274509803,-0.05882352941176472,yes,1,114,12,-0.041666666666666685,-0.04672675521821634
Dougie Hamilton,8476462,Carolina Hurricanes,2019,all,82,39,15,7,164,15,83,7,0.5060975609756098,-0.03943089430894309,yes,0,451,42,NA,NA
Dougie Hamilton,8476462,Carolina Hurricanes,2020,all,47,40,5,2,211,20,123,9,0.5829383886255924,-0.13293838862559243,yes,1,451,42,-0.016666666666666663,-0.09350749431664934
Dougie Hamilton,8476462,Carolina Hurricanes,2021,all,55,42,11,5,266,31,165,14,0.6203007518796992,-0.1686878486538928,yes,1,451,42,0.001612903225806428,-0.03574946002830037
Dougie Hamilton,8476462,New Jersey Devils,2023,all,82,74,11,4,409,42,269,18,0.6577017114914425,-0.22913028292001397,yes,1,451,42,-0.02304147465437789,-0.06044243426612117
Drake Caggiula,8479465,Chicago Blackhawks,2020,all,40,15,8,3,162,8,58,3,0.35802469135802467,0.01697530864197533,no,0,170,8,NA,NA
Drew Doughty,8474563,Los Angeles Kings,2018,all,82,60,3,0,82,3,60,0,0.7317073170731707,-0.7317073170731707,yes,1,414,9,NA,NA
Drew Doughty,8474563,Los Angeles Kings,2023,all,80,50,6,3,405,9,255,3,0.6296296296296297,-0.29629629629629634,yes,1,414,9,0.3333333333333333,0.4354110207768744
Drew O'Connor,8482055,Pittsburgh Penguins,2022,all,21,5,1,0,31,1,6,0,0.1935483870967742,-0.1935483870967742,yes,1,32,1,NA,NA
Drew Stafford,8471226,New Jersey Devils,2018,all,59,15,2,0,59,2,15,0,0.2542372881355932,-0.2542372881355932,yes,1,61,2,NA,NA
Dryden Hunt,8478211,Florida Panthers,2020,all,21,4,2,0,63,2,15,0,0.23809523809523808,-0.23809523809523808,yes,1,170,5,NA,NA
Dryden Hunt,8478211,New York Rangers,2022,all,76,17,3,0,165,5,40,0,0.24242424242424243,-0.24242424242424243,yes,1,170,5,0,-0.004329004329004349
Duncan Keith,8470281,Chicago Blackhawks,2020,all,61,27,9,5,224,9,99,5,0.4419642857142857,0.11359126984126988,no,0,366,25,NA,NA
Duncan Keith,8470281,Edmonton Oilers,2022,all,63,21,16,5,341,25,135,10,0.39589442815249265,0.004105571847507372,yes,1,366,25,-0.15555555555555556,-0.10948569799376251
Duncan Siemens,8476464,Colorado Avalanche,2018,all,14,2,4,0,14,4,2,0,0.14285714285714285,-0.14285714285714285,yes,1,18,4,NA,NA
Dustin Brown,8470606,Los Angeles Kings,2018,all,80,61,4,1,80,4,61,1,0.7625,-0.5125,yes,1,342,11,NA,NA
Dustin Brown,8470606,Los Angeles Kings,2022,all,64,28,7,2,331,11,206,3,0.622356495468278,-0.3496292227410053,yes,1,342,11,0.022727272727272707,0.16287077725899468
Dustin Byfuglien,8470834,Winnipeg Jets,2018,all,69,45,17,16,69,17,45,16,0.6521739130434783,0.289002557544757,no,0,134,23,NA,NA
Dustin Byfuglien,8470834,Winnipeg Jets,2019,all,42,31,6,8,111,23,76,24,0.6846846846846847,0.3587935761848805,no,0,134,23,0.10230179028132991,0.06979101864012349
Dylan DeMelo,8476331,San Jose Sharks,2018,all,61,19,10,1,61,10,19,1,0.3114754098360656,-0.21147540983606558,yes,1,421,24,NA,NA
Dylan DeMelo,8476331,Winnipeg Jets,2020,all,59,10,4,0,196,14,51,1,0.2602040816326531,-0.18877551020408165,yes,1,421,24,-0.02857142857142858,0.022699899631983933
Dylan DeMelo,8476331,Winnipeg Jets,2021,all,52,9,5,0,248,19,60,1,0.24193548387096775,-0.18930390492359933,yes,1,421,24,-0.018796992481203006,-5.28394719517683e-4
Dylan DeMelo,8476331,Winnipeg Jets,2023,all,74,26,5,2,397,24,99,3,0.24937027707808565,-0.12437027707808565,no,0,421,24,0.07236842105263158,0.06493362784551368
Dylan Gambrell,8479580,San Jose Sharks,2019,all,8,0,2,1,11,2,0,1,0,0.5,no,0,13,2,NA,NA
Dylan Samberg,8480049,Winnipeg Jets,2023,all,62,8,5,0,76,5,13,0,0.17105263157894737,-0.17105263157894737,yes,1,81,5,NA,NA
Dylan Sikura,8478106,Vegas Golden Knights,2021,all,5,2,2,0,50,2,16,0,0.32,-0.32,yes,1,52,2,NA,NA
Dylan Strome,8478440,Chicago Blackhawks,2020,all,58,38,9,3,157,9,104,3,0.6624203821656051,-0.32908704883227174,yes,1,166,9,NA,NA
Eeli Tolvanen,8480009,Nashville Predators,2021,all,39,22,4,0,46,4,24,0,0.5217391304347826,-0.5217391304347826,yes,1,202,21,NA,NA
Eeli Tolvanen,8480009,Nashville Predators,2022,all,74,23,3,1,120,7,47,1,0.39166666666666666,-0.2488095238095238,yes,0,202,21,0.14285714285714285,0.2729296066252588
Eeli Tolvanen,8480009,Seattle Kraken,2023,all,61,31,14,8,181,21,78,9,0.430939226519337,-0.0023677979479084788,no,0,202,21,0.2857142857142857,0.24644172586161534
Eetu Luostarinen,8480185,Florida Panthers,2022,all,78,26,10,2,129,10,35,2,0.2713178294573643,-0.07131782945736431,yes,0,236,26,NA,NA
Eetu Luostarinen,8480185,Florida Panthers,2023,all,81,42,16,5,210,26,77,7,0.36666666666666664,-0.09743589743589742,yes,0,236,26,0.0692307692307692,-0.02611806797853311
Elias Lindholm,8477496,Calgary Flames,2019,all,81,78,5,2,162,5,122,2,0.7530864197530864,-0.3530864197530864,yes,1,397,27,NA,NA
Elias Lindholm,8477496,Calgary Flames,2020,all,70,54,10,6,232,15,176,8,0.7586206896551724,-0.22528735632183905,yes,1,397,27,0.1333333333333333,0.12779906343124736
Elias Lindholm,8477496,Calgary Flames,2022,all,82,82,12,9,370,27,305,17,0.8243243243243243,-0.1946946946946947,yes,0,397,27,0.09629629629629632,0.030592661627144357
Elias Pettersson,8480012,Vancouver Canucks,2020,all,68,66,17,18,139,17,132,18,0.9496402877697842,0.10918324164198057,no,0,156,17,NA,NA
Elvis Merzlikins,8478007,Columbus Blue Jackets,2020,all,12,15,1,1,12,1,15,1,1.25,-0.25,yes,1,13,1,NA,NA
Emil Bemstrom,8480205,Columbus Blue Jackets,2020,all,55,20,5,0,55,5,20,0,0.36363636363636365,-0.36363636363636365,yes,1,60,5,NA,NA
Eric Fehr,8470611,San Jose Sharks,2018,all,18,4,10,2,18,10,4,2,0.2222222222222222,-0.0222222222222222,yes,0,28,10,NA,NA
Eric Robinson,8480762,Columbus Blue Jackets,2020,all,49,12,9,1,63,9,12,1,0.19047619047619047,-0.07936507936507936,yes,0,72,9,NA,NA
Eric Staal,8470595,Minnesota Wild,2018,all,82,76,5,2,82,5,76,2,0.926829268292683,-0.526829268292683,yes,1,404,51,NA,NA
Eric Staal,8470595,Minnesota Wild,2020,all,66,47,4,5,229,9,175,7,0.7641921397379913,0.013585638039786518,no,0,404,51,0.37777777777777777,0.5404149063324695
Eric Staal,8470595,Montréal Canadiens,2021,all,53,13,21,8,282,30,188,15,0.6666666666666666,-0.16666666666666663,yes,1,404,51,-0.2777777777777778,-0.18025230470645315
Eric Staal,8470595,Florida Panthers,2023,all,71,29,21,5,353,51,217,20,0.6147308781869688,-0.22257401544187078,yes,1,404,51,-0.10784313725490197,-0.055907348775204146
Erik Cernak,8478416,Tampa Bay Lightning,2019,all,58,16,4,3,58,4,16,3,0.27586206896551724,0.47413793103448276,no,0,368,70,NA,NA
Erik Cernak,8478416,Tampa Bay Lightning,2020,all,70,12,22,4,128,26,28,7,0.21875,0.05048076923076922,yes,0,368,70,-0.4807692307692308,-0.42365716180371354
Erik Cernak,8478416,Tampa Bay Lightning,2021,all,46,18,20,10,174,46,46,17,0.26436781609195403,0.10519740129935029,no,0,368,70,0.1003344481605351,0.05471663206858107
Erik Cernak,8478416,Tampa Bay Lightning,2022,all,54,13,23,2,228,69,59,19,0.25877192982456143,0.01659038901601828,yes,1,368,70,-0.09420289855072461,-0.08860701228333201
Erik Cernak,8478416,Tampa Bay Lightning,2023,all,70,16,1,0,298,70,75,19,0.2516778523489933,0.019750719079578094,yes,1,368,70,-0.003933747412008304,0.003160330063559813
Erik Gudbranson,8475790,Pittsburgh Penguins,2019,all,76,10,4,1,128,4,15,1,0.1171875,0.1328125,no,0,320,18,NA,NA
Erik Gudbranson,8475790,Nashville Predators,2021,all,45,4,2,0,224,6,28,1,0.125,0.04166666666666666,yes,1,320,18,-0.08333333333333334,-0.09114583333333334
Erik Gudbranson,8475790,Calgary Flames,2022,all,78,17,12,1,302,18,45,2,0.1490066225165563,-0.0378955114054452,yes,0,320,18,-0.05555555555555555,-0.07956217807211186
Erik Gustafsson,8476979,Calgary Flames,2020,all,66,29,10,4,179,10,105,4,0.5865921787709497,-0.1865921787709497,yes,1,358,27,NA,NA
Erik Gustafsson,8476979,Montréal Canadiens,2021,all,28,12,15,3,207,25,117,7,0.5652173913043478,-0.28521739130434776,yes,1,358,27,-0.12,-0.09862521253339807
Erik Gustafsson,8476979,Toronto Maple Leafs,2023,all,68,42,2,1,331,27,177,8,0.5347432024169184,-0.23844690612062214,yes,0,358,27,0.016296296296296253,0.04677048518372562
Erik Haula,8475287,Vegas Golden Knights,2018,all,76,55,20,9,76,20,55,9,0.7236842105263158,-0.2736842105263158,yes,1,396,48,NA,NA
Erik Haula,8475287,Florida Panthers,2020,all,48,24,4,1,139,24,86,10,0.6187050359712231,-0.20203836930455638,yes,1,396,48,-0.033333333333333326,0.07164584122175943
Erik Haula,8475287,Nashville Predators,2021,all,51,21,6,4,190,30,107,14,0.5631578947368421,-0.0964912280701754,no,0,396,48,0.04999999999999999,0.10554714123438097
Erik Haula,8475287,Boston Bruins,2022,all,78,44,7,3,268,37,151,17,0.5634328358208955,-0.10397337636143605,yes,1,396,48,-0.007207207207207189,-0.0074821482912606485
Erik Haula,8475287,New Jersey Devils,2023,all,80,42,11,6,348,48,193,23,0.5545977011494253,-0.07543103448275862,yes,0,396,48,0.0197072072072072,0.028542341878677435
Erik Johnson,8473446,Colorado Avalanche,2019,all,79,25,12,3,141,12,50,3,0.3546099290780142,-0.1046099290780142,yes,1,391,45,NA,NA
Erik Johnson,8473446,Colorado Avalanche,2020,all,62,16,6,2,203,18,66,5,0.3251231527093596,-0.04734537493158181,no,0,391,45,0.02777777777777779,0.05726455414643239
Erik Johnson,8473446,Colorado Avalanche,2022,all,77,25,20,5,284,38,92,10,0.323943661971831,-0.06078576723498891,yes,0,391,45,-0.0146198830409357,-0.0134403923034071
Erik Johnson,8473446,Colorado Avalanche,2023,all,62,8,7,1,346,45,100,11,0.28901734104046245,-0.044572896596018013,yes,1,391,45,-0.018713450292397654,0.016212870638970894
Erik Karlsson,8474578,San Jose Sharks,2019,all,53,45,19,16,124,19,107,16,0.8629032258064516,-0.020797962648556934,yes,0,143,19,NA,NA
Esa Lindell,8476902,Dallas Stars,2019,all,82,32,13,4,162,13,59,4,0.36419753086419754,-0.05650522317188983,yes,0,509,62,NA,NA
Esa Lindell,8476902,Dallas Stars,2020,all,72,23,24,8,234,37,82,12,0.3504273504273504,-0.02610302610302606,yes,0,509,62,0.016632016632016633,0.030402197068863768
Esa Lindell,8476902,Dallas Stars,2022,all,76,25,7,2,366,44,123,14,0.3360655737704918,-0.01788375558867361,yes,0,509,62,-0.0061425061425061656,0.00821927051435245
Esa Lindell,8476902,Dallas Stars,2023,all,81,23,18,3,447,62,146,17,0.32662192393736017,-0.05242837555026342,yes,1,509,62,-0.043988269794721424,-0.034544619961589806
Ethan Bear,8478451,Edmonton Oilers,2020,all,70,21,4,0,88,4,25,0,0.2840909090909091,-0.2840909090909091,yes,1,138,8,NA,NA
Ethan Bear,8478451,Edmonton Oilers,2021,all,42,8,4,0,130,8,33,0,0.25384615384615383,-0.25384615384615383,yes,1,138,8,0,0.030244755244755284
Evan Bouchard,8480803,Edmonton Oilers,2022,all,81,43,16,9,102,16,49,9,0.4803921568627451,0.08210784313725489,no,0,210,27,NA,NA
Evan Bouchard,8480803,Edmonton Oilers,2023,all,81,37,11,15,183,27,86,24,0.46994535519125685,0.418943533697632,no,0,210,27,0.32638888888888884,0.3368356905603771
Evan Rodrigues,8478542,Pittsburgh Penguins,2021,all,35,14,2,1,201,2,78,1,0.3880597014925373,0.11194029850746268,no,0,366,16,NA,NA
Evan Rodrigues,8478542,Pittsburgh Penguins,2022,all,82,43,7,5,283,9,121,6,0.4275618374558304,0.23910482921083626,no,0,366,16,0.16666666666666663,0.12716453070337358
Evan Rodrigues,8478542,Colorado Avalanche,2023,all,67,38,7,5,350,16,159,11,0.4542857142857143,0.2332142857142857,no,0,366,16,0.02083333333333337,-0.005890543496550549
Evander Kane,8475169,San Jose Sharks,2018,all,78,54,9,5,78,9,54,5,0.6923076923076923,-0.1367521367521367,yes,1,412,55,NA,NA
Evander Kane,8475169,San Jose Sharks,2019,all,75,56,20,8,153,29,110,13,0.7189542483660131,-0.27067838629704755,yes,1,412,55,-0.10727969348659006,-0.13392624954491084
Evander Kane,8475169,Edmonton Oilers,2022,all,43,39,15,17,316,44,245,30,0.7753164556962026,-0.09349827387802079,no,0,412,55,0.23354231974921624,0.17718011241902676
Evander Kane,8475169,Edmonton Oilers,2023,all,41,28,11,5,357,55,273,35,0.7647058823529411,-0.12834224598930477,yes,1,412,55,-0.045454545454545414,-0.03484397211128398
Evgeni Malkin,8471215,Pittsburgh Penguins,2018,all,78,98,9,8,78,9,98,8,1.2564102564102564,-0.36752136752136755,yes,1,303,28,NA,NA
Evgeni Malkin,8471215,Pittsburgh Penguins,2019,all,68,72,4,3,146,13,170,11,1.1643835616438356,-0.31822971548998946,yes,1,303,28,-0.042735042735042694,0.049291652031378086
Evgeni Malkin,8471215,Pittsburgh Penguins,2020,all,55,74,4,1,201,17,244,12,1.2139303482587065,-0.50804799531753,yes,1,303,28,-0.14027149321266963,-0.18981827982754051
Evgeni Malkin,8471215,Pittsburgh Penguins,2021,all,33,28,4,5,234,21,272,17,1.1623931623931625,-0.35286935286935295,no,0,303,28,0.10364145658263302,0.15517864244817703
Evgeni Malkin,8471215,Pittsburgh Penguins,2022,all,41,42,7,6,275,28,314,23,1.1418181818181818,-0.32038961038961045,yes,1,303,28,0.011904761904761862,0.0324797424797425
Evgenii Dadonov,8474149,Florida Panthers,2020,all,69,47,4,1,225,4,182,1,0.8088888888888889,-0.5588888888888889,yes,1,445,18,NA,NA
Evgenii Dadonov,8474149,Dallas Stars,2023,all,71,33,14,10,427,18,278,11,0.6510538641686182,-0.03994275305750705,no,0,445,18,0.36111111111111116,0.5189461358313818
Evgeny Kuznetsov,8475744,Washington Capitals,2018,all,79,83,24,32,79,24,83,32,1.0506329113924051,0.28270042194092815,no,0,386,45,NA,NA
Evgeny Kuznetsov,8475744,Washington Capitals,2019,all,76,72,7,6,155,31,155,38,1,0.22580645161290325,yes,1,386,45,-0.10752688172043001,-0.0568939703280249
Evgeny Kuznetsov,8475744,Washington Capitals,2020,all,66,53,5,4,221,36,208,42,0.9411764705882353,0.22549019607843146,yes,1,386,45,-0.05913978494623651,-3.1625553447178767e-4
Evgeny Kuznetsov,8475744,Washington Capitals,2021,all,41,29,3,0,262,39,237,42,0.9045801526717557,0.17234292425132114,yes,1,386,45,-0.08974358974358987,-0.05314727182711032
Evgeny Kuznetsov,8475744,Washington Capitals,2022,all,79,78,6,5,341,45,315,47,0.9237536656891495,0.12069077875529499,yes,1,386,45,-0.03247863247863236,-0.05165214549602615
Filip Chytil,8480078,New York Rangers,2020,all,59,23,3,0,141,3,49,0,0.3475177304964539,-0.3475177304964539,yes,1,351,30,NA,NA
Filip Chytil,8480078,New York Rangers,2022,all,66,22,20,9,249,23,93,9,0.37349397590361444,0.017810371922472534,no,0,351,30,0.391304347826087,0.36532810241892644
Filip Chytil,8480078,New York Rangers,2023,all,72,45,7,4,321,30,138,13,0.42990654205607476,0.0034267912772585896,no,0,351,30,0.042028985507246375,-0.014383580645213945
Filip Forsberg,8476887,Nashville Predators,2018,all,67,64,13,16,67,13,64,16,0.9552238805970149,0.27554535017221593,no,0,335,33,NA,NA
Filip Forsberg,8476887,Nashville Predators,2019,all,64,50,6,2,131,19,114,18,0.8702290076335878,0.07713941341904373,yes,1,335,33,-0.2834008097165993,-0.1984059367531722
Filip Forsberg,8476887,Nashville Predators,2020,all,63,48,4,5,194,23,162,23,0.8350515463917526,0.1649484536082474,no,0,335,33,0.052631578947368474,0.08780904018920366
Filip Forsberg,8476887,Nashville Predators,2021,all,39,32,6,3,233,29,194,26,0.8326180257510729,0.06393369838685814,yes,1,335,33,-0.10344827586206895,-0.10101475522138925
Filip Forsberg,8476887,Nashville Predators,2022,all,69,84,4,1,302,33,278,27,0.9205298013245033,-0.10234798314268512,yes,1,335,33,-0.07836990595611282,-0.16628168152954326
Filip Gustavsson,8479406,Minnesota Wild,2023,all,13,9,2,2,26,2,28,2,1.0769230769230769,-0.07692307692307687,yes,0,28,2,NA,NA
Francois Beauchemin,8467400,Anaheim Ducks,2018,all,66,17,4,0,66,4,17,0,0.25757575757575757,-0.25757575757575757,yes,1,70,4,NA,NA
Frank Vatrano,8478366,Florida Panthers,2020,all,68,34,2,0,190,2,83,0,0.4368421052631579,-0.4368421052631579,yes,1,344,28,NA,NA
Frank Vatrano,8478366,Florida Panthers,2021,all,56,26,6,2,246,8,109,2,0.44308943089430897,-0.19308943089430897,yes,1,344,28,0.25,0.24375267436884895
Frank Vatrano,8478366,New York Rangers,2022,all,70,32,20,13,316,28,141,15,0.4462025316455696,0.08951175406871609,no,0,344,28,0.2857142857142857,0.28260118496302505
Frederick Gaudreau,8477919,Pittsburgh Penguins,2021,all,19,10,6,3,93,6,17,3,0.1827956989247312,0.3172043010752688,no,0,266,17,NA,NA
Frederick Gaudreau,8477919,Minnesota Wild,2022,all,76,44,6,1,169,12,61,4,0.3609467455621302,-0.027613412228796874,yes,1,266,17,-0.16666666666666669,-0.3448177133040657
Frederick Gaudreau,8477919,Minnesota Wild,2023,all,80,37,5,3,249,17,98,7,0.39357429718875503,0.018190408693597893,no,0,266,17,0.0784313725490196,0.04580382092239477
Frederik Andersen,8475883,Toronto Maple Leafs,2018,all,31,45,2,3,31,2,45,3,1.4516129032258065,0.048387096774193505,no,0,149,8,NA,NA
Frederik Andersen,8475883,Toronto Maple Leafs,2019,all,34,32,2,6,65,4,77,9,1.1846153846153846,1.0653846153846154,no,0,149,8,0.75,1.0169975186104219
Frederik Andersen,8475883,Toronto Maple Leafs,2020,all,29,31,1,5,94,5,108,14,1.148936170212766,1.6510638297872338,no,0,149,8,0.5499999999999998,0.5856792144026184
Frederik Andersen,8475883,Carolina Hurricanes,2023,all,14,25,3,2,141,8,185,16,1.3120567375886525,0.6879432624113475,yes,1,149,8,-0.7999999999999998,-0.9631205673758862
